measure_id,measure_name,year,scenario,rate_mean,rate_lower,rate_median,rate_upper,reduction_fraction,scenario_note,period
2,DALYs (Disability-Adjusted Life Years),2008,Scenario A: sex-equalized high BMI,47.54704155177346,47.41368716654623,47.54704155177346,47.680395937000696,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2009,Scenario A: sex-equalized high BMI,47.364648911180325,47.233554897739104,47.364648911180325,47.49574292462156,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2010,Scenario A: sex-equalized high BMI,46.807294267375326,46.67886139820763,46.807294267375326,46.935727136543015,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2011,Scenario A: sex-equalized high BMI,45.94887618397896,45.82355571988028,45.94887618397896,46.074196648077645,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2012,Scenario A: sex-equalized high BMI,45.38291954813868,45.260282232497474,45.38291954813868,45.5055568637799,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2013,Scenario A: sex-equalized high BMI,44.7605381517305,44.64064447090754,44.7605381517305,44.88043183255346,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2014,Scenario A: sex-equalized high BMI,45.05493574551232,44.93657512786869,45.05493574551232,45.17329636315595,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2015,Scenario A: sex-equalized high BMI,45.251010461666134,45.13403072103042,45.251010461666134,45.36799020230185,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2016,Scenario A: sex-equalized high BMI,45.72792953116529,45.61200324810945,45.72792953116529,45.84385581422112,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2017,Scenario A: sex-equalized high BMI,45.43463102249301,45.32082000533799,45.43463102249301,45.54844203964802,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2018,Scenario A: sex-equalized high BMI,44.32290404796441,44.21230791642113,44.32290404796441,44.43350017950768,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2019,Scenario A: sex-equalized high BMI,43.09825628551998,42.99100232190766,43.09825628551998,43.205510249132296,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2020,Scenario A: sex-equalized high BMI,42.16258102952853,42.05795980533192,42.16258102952853,42.26720225372515,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2021,Scenario A: sex-equalized high BMI,42.94001478161542,42.835654058557445,42.94001478161542,43.044375504673404,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2022,Scenario A: sex-equalized high BMI,44.86535421262043,44.75981581613755,44.86535421262043,44.97089260910331,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2023,Scenario A: sex-equalized high BMI,43.110667700372744,43.00778303408346,43.110667700372744,43.21355236666203,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Observed fit
2,DALYs (Disability-Adjusted Life Years),2024,Scenario A: sex-equalized high BMI,43.73226789553483,42.07192387561882,43.73226789553483,45.392611915450836,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2025,Scenario A: sex-equalized high BMI,43.65652896718157,40.865833266914514,43.65652896718157,46.44722466744863,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2026,Scenario A: sex-equalized high BMI,43.60967595415735,39.384452845061226,43.60967595415735,47.83489906325349,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2027,Scenario A: sex-equalized high BMI,43.57803898949973,37.700666536611735,43.57803898949973,49.45541144238772,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2028,Scenario A: sex-equalized high BMI,43.54460762947289,35.83407845027747,43.54460762947289,51.25513680866831,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2029,Scenario A: sex-equalized high BMI,43.53159711545408,33.81662239509441,43.53159711545408,53.246571835813754,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2030,Scenario A: sex-equalized high BMI,43.5328493989232,31.656550902780385,43.5328493989232,55.409147895066006,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2031,Scenario A: sex-equalized high BMI,43.552396895617385,29.36597885796546,43.552396895617385,57.73881493326931,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2032,Scenario A: sex-equalized high BMI,43.58069388696174,26.94473250672075,43.58069388696174,60.216655267202725,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2033,Scenario A: sex-equalized high BMI,43.60190350035079,24.386848140149002,43.60190350035079,62.81695886055257,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2034,Scenario A: sex-equalized high BMI,43.63654137942656,21.704259064881494,43.63654137942656,65.56882369397162,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2035,Scenario A: sex-equalized high BMI,43.679815095496906,18.897823521297838,43.679815095496906,68.45265136839701,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2036,Scenario A: sex-equalized high BMI,43.73688753915607,15.972512943792053,43.73688753915607,71.44573558991877,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2037,Scenario A: sex-equalized high BMI,43.80523544912211,12.928622891545363,43.80523544912211,74.57262978473095,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2038,Scenario A: sex-equalized high BMI,43.87286377451058,9.761941819167202,43.87286377451058,77.81282276245788,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2039,Scenario A: sex-equalized high BMI,43.96005771243833,6.473664642770981,43.96005771243833,81.20484222796318,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2040,Scenario A: sex-equalized high BMI,44.065202073681576,3.0610167796197887,44.065202073681576,84.74722660438937,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2041,Scenario A: sex-equalized high BMI,44.19376106456042,0,44.19376106456042,88.4523780105499,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2042,Scenario A: sex-equalized high BMI,44.346073006325575,0,44.346073006325575,92.32427472365436,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2043,Scenario A: sex-equalized high BMI,44.50917790212637,0,44.50917790212637,96.34097884255459,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2044,Scenario A: sex-equalized high BMI,44.697645127374656,0,44.697645127374656,100.54056769926548,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2045,Scenario A: sex-equalized high BMI,44.90976099386299,0,44.90976099386299,104.9252801417797,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2046,Scenario A: sex-equalized high BMI,45.14733646453911,0,45.14733646453911,109.5053694267449,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2047,Scenario A: sex-equalized high BMI,45.40745541447257,0,45.40745541447257,114.28027570056383,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2048,Scenario A: sex-equalized high BMI,45.672928856790605,0,45.672928856790605,119.21389435566778,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2049,Scenario A: sex-equalized high BMI,45.952526328877944,0,45.952526328877944,124.33572490792513,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),2050,Scenario A: sex-equalized high BMI,46.245484872489854,0,46.245484872489854,129.64989551527452,0.11324652147942173,Total-burden projection minus deterministic sex-equalization fraction of high-BMI-attributable projection,Projected
2,DALYs (Disability-Adjusted Life Years),1990,Scenario B: high BMI at TMREL,54.89193584090364,54.68757364784369,54.89193584090364,55.096298033963585,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),1991,Scenario B: high BMI at TMREL,54.41425820183251,54.21630954923809,54.41425820183251,54.61220685442693,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),1992,Scenario B: high BMI at TMREL,54.050626096162226,53.855415428338404,54.050626096162226,54.24583676398604,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),1993,Scenario B: high BMI at TMREL,53.765940037972676,53.573164894388945,53.765940037972676,53.9587151815564,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),1994,Scenario B: high BMI at TMREL,53.73310550975956,53.542271260766434,53.73310550975956,53.923939758752695,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),1995,Scenario B: high BMI at TMREL,53.611543999545546,53.42263395182943,53.611543999545546,53.80045404726166,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),1996,Scenario B: high BMI at TMREL,53.035523124772794,52.84952168862451,53.035523124772794,53.221524560921075,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),1997,Scenario B: high BMI at TMREL,51.95452147398938,51.77234528141983,51.95452147398938,52.13669766655893,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),1998,Scenario B: high BMI at TMREL,51.18100138903736,51.00208964979925,51.18100138903736,51.35991312827546,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),1999,Scenario B: high BMI at TMREL,50.68217313007225,50.506293725431824,50.68217313007225,50.85805253471267,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2000,Scenario B: high BMI at TMREL,50.191186479281704,50.018092432918905,50.191186479281704,50.364280525644496,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2001,Scenario B: high BMI at TMREL,49.42595391656999,49.25639136133092,49.42595391656999,49.595516471809056,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2002,Scenario B: high BMI at TMREL,48.28848663451257,48.12335153741028,48.28848663451257,48.453621731614874,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2003,Scenario B: high BMI at TMREL,47.20232407285911,47.04155074802496,47.20232407285911,47.36309739769327,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2004,Scenario B: high BMI at TMREL,46.54177805783551,46.3848867226933,46.54177805783551,46.698669392977706,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2005,Scenario B: high BMI at TMREL,45.78344628157192,45.62998507634569,45.78344628157192,45.93690748679815,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2006,Scenario B: high BMI at TMREL,45.61589031724411,45.46483665407388,45.61589031724411,45.76694398041433,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2007,Scenario B: high BMI at TMREL,45.96048476477588,45.81084278085924,45.96048476477588,46.110126748692515,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2008,Scenario B: high BMI at TMREL,46.64241728383664,46.49357905455152,46.64241728383664,46.79125551312177,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2009,Scenario B: high BMI at TMREL,46.445722600397595,46.299204855224815,46.445722600397595,46.59224034557038,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2010,Scenario B: high BMI at TMREL,45.880073982468225,45.73632396776777,45.880073982468225,46.023823997168684,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2011,Scenario B: high BMI at TMREL,45.01969534099631,44.87923325379261,45.01969534099631,45.160157428200016,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2012,Scenario B: high BMI at TMREL,44.43241265415971,44.294633291071506,44.43241265415971,44.57019201724793,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2013,Scenario B: high BMI at TMREL,43.77727296170979,43.64214984307103,43.77727296170979,43.912396080348536,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2014,Scenario B: high BMI at TMREL,44.01561740288535,43.88176394725374,44.01561740288535,44.149470858516956,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2015,Scenario B: high BMI at TMREL,44.15733534463728,44.024615157103625,44.15733534463728,44.29005553217094,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2016,Scenario B: high BMI at TMREL,44.58295249190985,44.451086318265325,44.58295249190985,44.71481866555437,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2017,Scenario B: high BMI at TMREL,44.27167473942654,44.142018168520025,44.27167473942654,44.40133131033305,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2018,Scenario B: high BMI at TMREL,43.17829752954162,43.05225002816594,43.17829752954162,43.30434503091728,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2019,Scenario B: high BMI at TMREL,41.980198094066594,41.85791369676946,41.980198094066594,42.10248249136373,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2020,Scenario B: high BMI at TMREL,41.049282753870635,40.92984011793113,41.049282753870635,41.16872538981014,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2021,Scenario B: high BMI at TMREL,41.73944713594315,41.61980423099243,41.73944713594315,41.85909004089389,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2022,Scenario B: high BMI at TMREL,43.56810299921042,43.44678119707521,43.56810299921042,43.68942480134562,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2023,Scenario B: high BMI at TMREL,41.76236864887477,41.642965263095014,41.76236864887477,41.88177203465453,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Observed fit
2,DALYs (Disability-Adjusted Life Years),2024,Scenario B: high BMI at TMREL,42.27736380765265,40.51789706137569,42.27736380765265,44.0368305539296,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2025,Scenario B: high BMI at TMREL,42.11149216998477,39.14241536502616,42.11149216998477,45.08056897494339,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2026,Scenario B: high BMI at TMREL,41.9688234045448,37.45663931217192,41.9688234045448,46.48100749691767,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2027,Scenario B: high BMI at TMREL,41.83579385862262,35.53413016716135,41.83579385862262,48.13745755008389,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2028,Scenario B: high BMI at TMREL,41.69535512987221,33.393019716796445,41.69535512987221,49.997690542947964,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2029,Scenario B: high BMI at TMREL,41.56915335620519,31.062210326279448,41.56915335620519,52.076096386130935,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2030,Scenario B: high BMI at TMREL,41.450420104200255,28.546448656395498,41.450420104200255,54.354391552005005,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2031,Scenario B: high BMI at TMREL,41.34270514972033,25.85401048252295,41.34270514972033,56.83139981691772,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2032,Scenario B: high BMI at TMREL,41.236619554995144,22.981501836858325,41.236619554995144,59.49173727313197,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2033,Scenario B: high BMI at TMREL,41.11628380613911,19.919170068846384,41.11628380613911,62.313397543431826,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2034,Scenario B: high BMI at TMREL,41.00143116596162,16.67348484695939,41.00143116596162,65.32937748496386,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2035,Scenario B: high BMI at TMREL,40.88613671197747,13.23877805982748,40.88613671197747,68.45265136839701,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2036,Scenario B: high BMI at TMREL,40.77477699693902,9.613502729129351,40.77477699693902,71.44573558991877,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2037,Scenario B: high BMI at TMREL,40.66481684470529,5.79257497087128,40.66481684470529,74.57262978473095,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2038,Scenario B: high BMI at TMREL,40.54400339963942,1.76553089107599,40.54400339963942,77.81282276245788,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2039,Scenario B: high BMI at TMREL,40.43143857681132,0,40.43143857681132,81.20484222796318,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2040,Scenario B: high BMI at TMREL,40.32348186746074,0,40.32348186746074,84.74722660438937,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2041,Scenario B: high BMI at TMREL,40.22415958966172,0,40.22415958966172,88.4523780105499,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2042,Scenario B: high BMI at TMREL,40.13325352932387,0,40.13325352932387,92.32427472365436,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2043,Scenario B: high BMI at TMREL,40.036988385010574,0,40.036988385010574,96.34097884255459,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2044,Scenario B: high BMI at TMREL,39.94812094489959,0,39.94812094489959,100.54056769926548,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2045,Scenario B: high BMI at TMREL,39.861775172587336,0,39.861775172587336,104.9252801417797,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2046,Scenario B: high BMI at TMREL,39.777393525999734,0,39.777393525999734,109.5053694267449,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2047,Scenario B: high BMI at TMREL,39.69057990222609,0,39.69057990222609,114.28027570056383,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2048,Scenario B: high BMI at TMREL,39.58237748516552,0,39.58237748516552,119.21389435566778,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2049,Scenario B: high BMI at TMREL,39.45876845217174,0,39.45876845217174,124.33572490792513,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
2,DALYs (Disability-Adjusted Life Years),2050,Scenario B: high BMI at TMREL,39.314508667599625,0,39.314508667599625,129.64989551527452,1,Total-burden projection minus full high-BMI-attributable projection; theoretical TMREL upper bound,Projected
